Order ID,Customer Name,Gender,Age,Device used,City,Product Category,Purchase time,Payment mode,Order Date,Order Day,Amount spent by per user,Discount,Return item
ORD02158,James Jones,Female,34,Mobile,Mumbai,Books,Night,Debit Card,2025-01-02,Thursday,3689.22,783.3,No
ORD02159,Christopher Smith,Male,27,Mobile,Hyderabad,Clothing,Night,UPI,2024-01-22,Monday,13859.43,2318.72,No
ORD02160,Nancy Miller,Male,30,Tablet,Kolkata,Electronics,Afternoon,Debit Card,2025-06-03,Tuesday,19535.16,3565.02,No
ORD02161,Michael Rios,Male,37,Tablet,Pune,Books,Night,Cash on Delivery,2025-02-27,Thursday,12184.8,5667.17,Yes
ORD02162,Alex Lyons,Female,47,Mobile,Pune,Clothing,Morning,UPI,2025-05-07,Wednesday,12470.07,2741.99,No
ORD02163,Bryce Moody,Male,57,Laptop,Mumbai,Accessories,Night,Net Banking,2024-02-26,Monday,5518.88,2019.34,Yes
ORD02164,Maria Duncan,Female,45,Tablet,Kolkata,Clothing,Afternoon,Cash on Delivery,2024-05-05,Sunday,14951.08,3533.71,No
ORD02165,Anthony Glass,Male,46,Laptop,Hyderabad,Footwear,Afternoon,Debit Card,2024-12-28,Saturday,18284.95,5581.62,Yes
ORD02166,Dylan Carroll,Female,23,Laptop,Bangalore,Books,Morning,Debit Card,2024-11-18,Monday,16285.66,1795.0,No
ORD02167,Stephen Newton,Male,27,Tablet,Bangalore,Electronics,Morning,UPI,2023-10-26,Thursday,18519.18,8885.0,No
ORD02168,Duane Strong,Male,20,Mobile,Chennai,Footwear,Evening,Cash on Delivery,2023-08-06,Sunday,8343.35,2053.73,No
ORD02169,Kevin West,Male,59,Laptop,Mumbai,Books,Evening,Debit Card,2023-09-05,Tuesday,1333.54,292.9,No
ORD02170,Krystal Carpenter,Female,57,Tablet,Delhi,Accessories,Evening,Credit Card,2025-03-04,Tuesday,4293.37,1613.16,Yes
ORD02171,Craig Hodge,Male,20,Laptop,Chennai,Books,Afternoon,Debit Card,2024-04-28,Sunday,1752.53,594.22,Yes
ORD02172,Frank Stuart,Male,24,Mobile,Pune,Electronics,Evening,UPI,2024-02-25,Sunday,10471.56,4819.68,Yes
ORD02173,Jennifer Roberts,Female,52,Mobile,Pune,Home Decor,Night,Cash on Delivery,2025-04-20,Sunday,10240.32,2362.02,Yes
ORD02174,Jennifer Morales,Male,55,Mobile,Chennai,Footwear,Evening,Cash on Delivery,2025-07-10,Thursday,10976.06,2472.45,No
ORD02175,Susan Preston,Male,18,Mobile,Pune,Home Decor,Afternoon,Cash on Delivery,2024-07-13,Saturday,18597.34,8592.06,No
ORD02176,Craig Clark,Female,58,Tablet,Hyderabad,Clothing,Evening,Cash on Delivery,2024-04-09,Tuesday,6882.2,2625.81,No
ORD02177,Vicki Marquez,Female,36,Laptop,Kolkata,Footwear,Morning,Cash on Delivery,2024-10-28,Monday,8989.22,972.5,No
ORD02178,Mary Rivera,Male,25,Tablet,Mumbai,Accessories,Night,Debit Card,2024-01-24,Wednesday,3991.39,546.77,Yes
ORD02179,Jenna Baker DDS,Female,22,Mobile,Bangalore,Clothing,Evening,Cash on Delivery,2025-03-05,Wednesday,4730.68,2306.97,No
ORD02180,Paul Lucero,Female,50,Tablet,Pune,Accessories,Morning,Credit Card,2023-09-14,Thursday,9685.66,3164.78,Yes
ORD02181,Ryan Chapman,Female,55,Tablet,Chennai,Books,Evening,Cash on Delivery,2025-05-05,Monday,13967.77,1305.16,Yes
ORD02182,Tracey Adams,Male,25,Tablet,Chennai,Electronics,Morning,Debit Card,2024-11-08,Friday,17566.08,4216.07,Yes
ORD02183,Justin Mooney,Male,18,Mobile,Delhi,Footwear,Afternoon,Debit Card,2025-03-24,Monday,11015.21,1509.37,No
ORD02184,Laura Nelson,Male,24,Mobile,Bangalore,Accessories,Morning,UPI,2024-08-10,Saturday,16287.46,2794.42,Yes
ORD02185,Tanya Bonilla,Male,40,Tablet,Kolkata,Clothing,Night,Cash on Delivery,2025-03-21,Friday,3832.86,1534.14,Yes
ORD02186,Thomas Lopez,Male,46,Laptop,Chennai,Accessories,Night,Debit Card,2024-02-18,Sunday,16541.38,6456.58,Yes
ORD02187,Dakota Drake,Male,29,Tablet,Mumbai,Books,Night,Debit Card,2023-11-10,Friday,4682.56,1253.26,Yes
ORD02188,Mr. Michael Boyd,Female,58,Mobile,Kolkata,Books,Night,Debit Card,2024-05-23,Thursday,8254.16,801.81,No
ORD02189,Oscar Rodriguez,Female,24,Mobile,Delhi,Clothing,Afternoon,Cash on Delivery,2025-07-07,Monday,15926.49,2237.77,Yes
ORD02190,Ralph Goodman,Male,24,Tablet,Chennai,Books,Afternoon,UPI,2024-08-11,Sunday,18005.37,4636.18,Yes
ORD02191,Mr. Eric Moore,Female,38,Tablet,Pune,Accessories,Morning,Net Banking,2024-03-31,Sunday,19077.02,5094.05,No
ORD02192,Joshua Smith,Male,59,Mobile,Hyderabad,Accessories,Evening,Cash on Delivery,2024-02-20,Tuesday,3757.44,1261.23,Yes
ORD02193,Antonio Singh,Female,33,Mobile,Chennai,Clothing,Night,Cash on Delivery,2025-06-19,Thursday,9169.6,2149.25,No
ORD02194,Jamie Hernandez,Male,40,Tablet,Hyderabad,Books,Afternoon,Cash on Delivery,2024-01-28,Sunday,14009.19,2906.55,No
ORD02195,John Stevens,Male,19,Tablet,Pune,Accessories,Afternoon,Net Banking,2025-03-15,Saturday,7848.97,2850.5,No
ORD02196,Seth Banks,Female,28,Tablet,Pune,Footwear,Morning,Debit Card,2023-10-16,Monday,6811.62,966.32,Yes
ORD02197,Adrienne Williams,Female,38,Mobile,Chennai,Footwear,Night,Credit Card,2024-09-23,Monday,15397.93,5884.76,Yes
ORD02198,Heather Johnson,Male,46,Laptop,Kolkata,Home Decor,Afternoon,Cash on Delivery,2023-10-15,Sunday,8534.11,2693.53,No
ORD02199,Matthew Kemp,Male,46,Tablet,Chennai,Home Decor,Night,Credit Card,2024-05-08,Wednesday,11467.5,3428.33,No
ORD02200,Nicholas Vazquez,Female,49,Laptop,Chennai,Footwear,Evening,Net Banking,2025-01-31,Friday,5878.09,2816.33,Yes
ORD02201,Sandra Perry,Female,25,Laptop,Hyderabad,Clothing,Evening,Net Banking,2024-03-27,Wednesday,10620.26,3541.44,Yes
ORD02202,Todd Cooper,Female,55,Tablet,Pune,Books,Morning,Net Banking,2024-08-24,Saturday,6212.86,1944.17,Yes
ORD02203,Carolyn Smith,Female,36,Laptop,Delhi,Books,Afternoon,Cash on Delivery,2025-01-28,Tuesday,16220.97,7204.17,No
ORD02204,Samuel Campbell,Male,25,Mobile,Mumbai,Home Decor,Afternoon,Net Banking,2023-09-18,Monday,1262.15,290.42,Yes
ORD02205,Sarah Golden,Male,52,Mobile,Bangalore,Books,Evening,UPI,2025-06-14,Saturday,10641.63,4220.23,Yes
ORD02206,Linda Alvarez,Male,60,Mobile,Bangalore,Home Decor,Evening,Cash on Delivery,2024-10-25,Friday,11245.77,3694.06,No
ORD02207,Bryan Gilbert,Female,24,Tablet,Bangalore,Home Decor,Afternoon,Credit Card,2024-12-13,Friday,3412.86,1645.2,No
ORD02208,Lisa Lopez,Male,21,Mobile,Mumbai,Electronics,Evening,Net Banking,2023-12-20,Wednesday,15315.56,3545.3,No
ORD02209,Maria Perkins,Male,19,Laptop,Hyderabad,Footwear,Morning,Cash on Delivery,2024-08-20,Tuesday,5590.66,1701.8,No
ORD02210,Caitlin Miller DVM,Female,45,Laptop,Chennai,Electronics,Night,Credit Card,2024-09-11,Wednesday,13245.74,3826.28,Yes
ORD02211,Thomas Hartman,Female,59,Mobile,Delhi,Electronics,Afternoon,Net Banking,2025-07-08,Tuesday,7761.04,2790.63,Yes
ORD02212,Garrett Mcgee,Male,35,Laptop,Bangalore,Footwear,Afternoon,Cash on Delivery,2023-12-01,Friday,12108.47,841.17,No
ORD02213,Chad Mckinney,Female,60,Laptop,Hyderabad,Books,Night,UPI,2023-08-13,Sunday,3714.28,1756.85,No
ORD02214,Jessica Shaffer,Male,26,Mobile,Bangalore,Footwear,Night,Net Banking,2025-06-23,Monday,3170.08,1488.66,Yes
ORD02215,Anthony Jensen,Male,29,Mobile,Chennai,Electronics,Evening,Debit Card,2023-09-04,Monday,4701.37,1578.91,No
ORD02216,Brent Gibbs,Female,19,Laptop,Hyderabad,Footwear,Night,Net Banking,2025-04-21,Monday,6419.69,1154.63,No
ORD02217,Diana Torres,Female,56,Mobile,Chennai,Home Decor,Evening,Debit Card,2023-08-13,Sunday,2379.58,1001.42,Yes
ORD02218,Amanda Boyer,Male,38,Mobile,Hyderabad,Electronics,Afternoon,UPI,2025-06-25,Wednesday,6993.83,1443.98,Yes
ORD02219,Andrew Travis,Male,56,Mobile,Delhi,Accessories,Afternoon,Net Banking,2024-08-06,Tuesday,2990.65,398.28,Yes
ORD02220,Summer Wright,Male,48,Mobile,Pune,Accessories,Afternoon,Net Banking,2025-06-21,Saturday,10145.74,2450.39,No
ORD02221,Katherine Evans,Male,57,Laptop,Chennai,Footwear,Evening,Cash on Delivery,2024-03-31,Sunday,6832.12,897.91,No
ORD02222,Brittany Erickson,Male,40,Mobile,Kolkata,Footwear,Morning,Net Banking,2025-03-05,Wednesday,2755.3,760.63,No
ORD02223,David Medina,Female,57,Mobile,Hyderabad,Electronics,Morning,UPI,2024-01-17,Wednesday,18366.62,5291.27,Yes
ORD02224,Thomas Castro,Female,37,Tablet,Delhi,Footwear,Night,Net Banking,2025-06-24,Tuesday,6491.5,1702.25,No
ORD02225,Connie Ross,Male,40,Mobile,Bangalore,Home Decor,Evening,Credit Card,2024-10-19,Saturday,16748.7,7199.38,Yes
ORD02226,Mr. Jeremy Tran,Female,55,Laptop,Kolkata,Books,Night,Debit Card,2025-05-06,Tuesday,5569.17,2402.16,Yes
ORD02227,Kristin Moore,Male,39,Mobile,Hyderabad,Books,Morning,Debit Card,2024-07-31,Wednesday,4307.1,1242.31,No
ORD02228,Ronald Davis,Male,22,Tablet,Mumbai,Clothing,Afternoon,Net Banking,2023-08-09,Wednesday,18758.61,5268.19,Yes
ORD02229,Bruce Fisher,Male,40,Mobile,Hyderabad,Books,Night,Debit Card,2024-09-21,Saturday,688.03,290.52,No
ORD02230,Selena Rowe,Male,38,Tablet,Delhi,Footwear,Afternoon,Credit Card,2023-08-12,Saturday,9180.82,1722.12,No
ORD02231,Christopher Gardner,Male,38,Tablet,Mumbai,Home Decor,Morning,Credit Card,2024-04-15,Monday,10481.74,4596.92,No
ORD02232,Lisa Brown,Female,48,Mobile,Bangalore,Footwear,Night,Net Banking,2025-04-27,Sunday,2208.64,586.69,No
ORD02233,Crystal Holmes,Male,55,Laptop,Chennai,Electronics,Evening,Debit Card,2025-05-13,Tuesday,4593.05,1048.25,No
ORD02234,Daniel Dixon,Female,58,Laptop,Bangalore,Footwear,Morning,Cash on Delivery,2024-05-19,Sunday,11957.07,3750.06,Yes
ORD02235,Angie Gray,Male,25,Mobile,Chennai,Books,Evening,Net Banking,2024-04-19,Friday,4943.56,284.91,Yes
ORD02236,Lawrence Walker,Female,28,Mobile,Kolkata,Electronics,Night,Cash on Delivery,2024-10-09,Wednesday,6164.93,1105.81,No
ORD02237,Julie Brooks,Female,35,Tablet,Chennai,Books,Evening,Cash on Delivery,2024-02-17,Saturday,15146.11,6897.91,No
ORD02238,Jennifer Mcdowell,Female,46,Mobile,Chennai,Footwear,Night,UPI,2025-01-24,Friday,12884.63,3955.02,Yes
ORD02239,David Burgess,Male,55,Mobile,Mumbai,Clothing,Morning,Net Banking,2024-02-27,Tuesday,15031.25,3881.71,Yes
ORD02240,Larry Petty,Male,37,Tablet,Chennai,Clothing,Night,Credit Card,2025-04-13,Sunday,9511.38,4439.95,No
ORD02241,Scott Pacheco,Female,39,Mobile,Pune,Footwear,Afternoon,Net Banking,2025-04-24,Thursday,10178.63,4511.49,No
ORD02242,Carrie Brown,Male,23,Mobile,Kolkata,Clothing,Morning,Debit Card,2023-11-06,Monday,10799.18,2200.59,No
ORD02243,Joshua Bryant,Male,23,Tablet,Mumbai,Books,Night,Cash on Delivery,2024-03-20,Wednesday,2055.83,977.27,No
ORD02244,Samantha Ross,Male,19,Tablet,Pune,Books,Afternoon,Credit Card,2025-03-10,Monday,9183.25,2843.97,No
ORD02245,Sandra Morris,Female,27,Tablet,Pune,Home Decor,Night,Cash on Delivery,2023-10-29,Sunday,4550.65,1913.1,No
ORD02246,Bailey Alexander,Male,58,Tablet,Bangalore,Accessories,Morning,Net Banking,2024-08-28,Wednesday,19243.1,1065.1,No
ORD02247,Kevin Hawkins,Male,26,Tablet,Hyderabad,Electronics,Morning,Credit Card,2025-06-17,Tuesday,11725.63,4740.31,Yes
ORD02248,Brenda Dougherty,Male,33,Tablet,Mumbai,Books,Night,UPI,2024-10-04,Friday,3120.82,1372.42,No
ORD02249,Joe Sweeney,Male,33,Tablet,Hyderabad,Electronics,Morning,Cash on Delivery,2024-08-07,Wednesday,6897.76,2005.56,Yes
ORD02250,Bradley Rich,Male,20,Laptop,Bangalore,Electronics,Afternoon,UPI,2024-02-24,Saturday,4637.46,1193.99,No
ORD02251,Brandon Smith,Male,39,Tablet,Pune,Books,Night,Debit Card,2024-05-20,Monday,7892.74,1822.64,No
ORD02252,Emma Williams,Male,31,Tablet,Bangalore,Books,Night,Cash on Delivery,2024-08-13,Tuesday,5284.25,1104.16,Yes
ORD02253,Richard Howard,Male,58,Laptop,Chennai,Footwear,Night,Credit Card,2024-11-30,Saturday,7651.0,3672.72,No
ORD02254,Matthew Townsend,Male,23,Tablet,Bangalore,Home Decor,Night,Debit Card,2024-01-08,Monday,11903.27,3638.17,No
ORD02255,Crystal Gibson,Female,25,Mobile,Hyderabad,Footwear,Afternoon,Net Banking,2024-10-16,Wednesday,19152.12,6244.55,Yes
ORD02256,John Romero,Male,48,Laptop,Mumbai,Home Decor,Morning,Debit Card,2024-06-17,Monday,11121.69,2667.21,No
ORD02257,Kenneth Giles,Female,18,Laptop,Mumbai,Footwear,Afternoon,Cash on Delivery,2023-09-22,Friday,2103.03,869.09,No
ORD02258,David Johnson,Male,44,Mobile,Delhi,Electronics,Night,UPI,2025-03-31,Monday,12874.82,1829.92,No
ORD02259,Anna Underwood,Female,34,Mobile,Bangalore,Electronics,Morning,Debit Card,2024-01-06,Saturday,13550.94,4012.28,Yes
ORD02260,Mary Gordon,Female,31,Mobile,Bangalore,Clothing,Night,Net Banking,2025-05-18,Sunday,4566.35,504.33,Yes
ORD02261,Jonathon Cross,Female,58,Laptop,Kolkata,Footwear,Night,Credit Card,2024-08-20,Tuesday,10812.94,3358.02,No
ORD02262,Jorge Harding,Male,19,Tablet,Hyderabad,Books,Morning,Net Banking,2025-03-20,Thursday,10158.29,1697.02,Yes
ORD02263,Darlene Bowman,Male,29,Tablet,Chennai,Footwear,Night,UPI,2023-10-18,Wednesday,17487.79,6811.14,No
ORD02264,Ms. Melissa Meadows,Male,33,Laptop,Chennai,Accessories,Night,Debit Card,2024-12-06,Friday,16994.24,1792.53,No
ORD02265,Kathryn Wong,Male,19,Tablet,Hyderabad,Books,Morning,Credit Card,2024-12-20,Friday,15272.4,6530.7,No
ORD02266,Connie Mckinney,Male,30,Laptop,Mumbai,Books,Morning,Cash on Delivery,2024-09-21,Saturday,10121.64,3003.79,No
ORD02267,John Perry,Female,50,Mobile,Kolkata,Clothing,Afternoon,Net Banking,2024-07-05,Friday,6037.31,1592.06,Yes
ORD02268,Brandon Anderson,Female,24,Mobile,Kolkata,Electronics,Morning,Cash on Delivery,2024-10-12,Saturday,18306.31,8676.02,No
ORD02269,Tom Hurley,Male,50,Tablet,Pune,Home Decor,Morning,Debit Card,2025-04-19,Saturday,11126.55,2538.57,No
ORD02270,Christopher Cruz,Female,28,Mobile,Bangalore,Electronics,Afternoon,Debit Card,2025-07-07,Monday,17941.55,5831.83,No
ORD02271,Kaitlyn Mays,Female,47,Mobile,Delhi,Footwear,Evening,Credit Card,2024-07-10,Wednesday,883.77,325.47,No
ORD02272,Mark Grant,Female,24,Tablet,Mumbai,Clothing,Evening,UPI,2024-05-08,Wednesday,19957.7,3155.1,Yes
ORD02273,Julie Miller,Male,57,Laptop,Kolkata,Books,Evening,Credit Card,2025-06-24,Tuesday,19117.65,8901.53,Yes
ORD02274,Jordan Burgess,Female,52,Laptop,Delhi,Books,Night,Debit Card,2023-11-29,Wednesday,15015.97,7392.87,No
ORD02275,Kimberly Harris,Male,29,Mobile,Bangalore,Electronics,Night,UPI,2025-06-23,Monday,15972.29,2132.06,Yes
ORD02276,Aaron Henderson,Female,59,Tablet,Mumbai,Clothing,Night,Credit Card,2025-01-24,Friday,2603.7,1100.84,Yes
ORD02277,Martin Graham,Male,30,Laptop,Hyderabad,Books,Night,Credit Card,2023-09-03,Sunday,13907.07,2041.56,No
ORD02278,Jasmine Ferguson,Male,27,Tablet,Hyderabad,Home Decor,Afternoon,Credit Card,2025-03-28,Friday,18717.88,2211.53,Yes
ORD02279,William Rodgers,Male,56,Laptop,Pune,Clothing,Night,Net Banking,2023-12-20,Wednesday,14568.11,1187.82,No
ORD02280,Christopher Skinner,Male,44,Tablet,Chennai,Electronics,Morning,UPI,2023-08-09,Wednesday,9564.5,3081.8,Yes
ORD02281,Nancy Pena,Male,24,Laptop,Mumbai,Clothing,Evening,Cash on Delivery,2024-07-02,Tuesday,19331.09,1192.7,No
ORD02282,Melissa Butler,Male,57,Laptop,Delhi,Clothing,Morning,Net Banking,2023-10-06,Friday,3847.47,354.3,Yes
ORD02283,Mrs. Sydney Mcdonald,Female,54,Mobile,Kolkata,Books,Night,Credit Card,2023-09-03,Sunday,13274.18,3624.2,Yes
ORD02284,Ernest Roberts,Male,19,Laptop,Bangalore,Accessories,Evening,Net Banking,2023-07-23,Sunday,15950.77,7966.73,Yes
ORD02285,Jacob Gray,Male,53,Mobile,Hyderabad,Electronics,Night,UPI,2024-02-02,Friday,6474.67,1509.75,Yes
ORD02286,Troy Figueroa,Male,37,Laptop,Pune,Clothing,Afternoon,UPI,2025-04-30,Wednesday,3312.38,1131.43,Yes
ORD02287,Scott Hall,Male,39,Mobile,Mumbai,Books,Evening,Credit Card,2024-08-09,Friday,3267.36,1240.47,Yes
ORD02288,Taylor Villegas,Female,37,Tablet,Pune,Home Decor,Night,Debit Card,2025-03-29,Saturday,7828.64,471.06,Yes
ORD02289,Adrian Jones,Female,59,Tablet,Bangalore,Footwear,Morning,Debit Card,2023-09-11,Monday,18497.51,4839.8,Yes
ORD02290,Brandon Mccann,Female,56,Laptop,Kolkata,Books,Morning,Debit Card,2024-03-20,Wednesday,5771.79,1184.52,No
ORD02291,Charles Fowler,Female,25,Laptop,Delhi,Clothing,Morning,Credit Card,2023-11-25,Saturday,11711.96,1167.66,Yes
ORD02292,Phillip Fox,Male,45,Tablet,Hyderabad,Accessories,Evening,Cash on Delivery,2023-12-12,Tuesday,16145.51,7236.47,No
ORD02293,Katherine Neal,Female,53,Laptop,Pune,Books,Night,Debit Card,2025-04-03,Thursday,4670.93,1030.95,Yes
ORD02294,Frank Guerra,Male,50,Tablet,Bangalore,Footwear,Night,UPI,2025-04-16,Wednesday,960.89,372.0,No
ORD02295,Melissa Townsend,Male,54,Mobile,Chennai,Electronics,Night,UPI,2023-07-24,Monday,12584.37,3841.56,Yes
ORD02296,Victor Conway,Female,37,Mobile,Delhi,Home Decor,Afternoon,Net Banking,2025-03-13,Thursday,12354.62,4678.24,Yes
ORD02297,Robert Buchanan,Male,38,Mobile,Bangalore,Books,Evening,Cash on Delivery,2023-08-05,Saturday,9022.4,2274.29,Yes
ORD02298,Mrs. Amy Howell,Male,25,Mobile,Chennai,Books,Night,UPI,2024-02-22,Thursday,5849.26,785.97,Yes
ORD02299,Melissa Castro,Male,22,Mobile,Mumbai,Accessories,Night,Debit Card,2024-12-04,Wednesday,17391.29,3681.32,No
ORD02300,Samantha Parker,Male,31,Mobile,Delhi,Electronics,Morning,Credit Card,2023-10-18,Wednesday,11196.6,2458.85,No
ORD02301,Jordan Ruiz PhD,Female,47,Mobile,Chennai,Electronics,Morning,Credit Card,2024-11-02,Saturday,10565.08,3246.46,Yes
ORD02302,Mrs. Katherine Vargas,Male,34,Mobile,Hyderabad,Electronics,Morning,Cash on Delivery,2023-08-14,Monday,19121.43,8273.41,No
ORD02303,Karen Avery,Male,33,Mobile,Kolkata,Home Decor,Afternoon,Net Banking,2025-02-04,Tuesday,14972.21,4669.65,No
ORD02304,Katrina Keith,Male,42,Mobile,Chennai,Accessories,Evening,UPI,2024-08-17,Saturday,11094.87,4761.81,Yes
ORD02305,Elizabeth Morrow,Female,48,Laptop,Hyderabad,Clothing,Morning,Credit Card,2023-12-26,Tuesday,949.62,302.48,No
ORD02306,Darren Carson,Male,33,Laptop,Delhi,Electronics,Afternoon,Net Banking,2025-06-01,Sunday,2108.4,196.62,Yes
ORD02307,Jose Mills,Female,23,Tablet,Chennai,Books,Evening,UPI,2025-02-05,Wednesday,6929.66,787.8,No
ORD02308,Michael Bennett,Male,19,Mobile,Kolkata,Footwear,Morning,Credit Card,2023-09-10,Sunday,7578.87,1483.74,Yes
ORD02309,Pamela Stark,Female,44,Laptop,Delhi,Home Decor,Evening,Net Banking,2024-02-17,Saturday,18897.27,6108.43,No
ORD02310,John Ramos,Female,55,Tablet,Bangalore,Home Decor,Night,Net Banking,2023-08-16,Wednesday,3391.26,251.46,Yes
ORD02311,Victoria Sullivan,Male,35,Tablet,Kolkata,Electronics,Afternoon,Cash on Delivery,2023-08-21,Monday,18249.87,6568.55,Yes
ORD02312,Dr. Seth Craig,Male,59,Mobile,Chennai,Home Decor,Evening,Credit Card,2023-09-18,Monday,3411.19,1537.79,Yes
ORD02313,Jennifer Jackson,Male,51,Laptop,Chennai,Electronics,Night,UPI,2024-09-29,Sunday,13932.13,6369.43,No
ORD02314,Amy Patrick,Male,40,Tablet,Mumbai,Home Decor,Evening,Debit Card,2025-07-04,Friday,19045.18,2857.18,No
ORD02315,Katrina Horton,Male,18,Laptop,Delhi,Clothing,Morning,Cash on Delivery,2024-11-10,Sunday,19033.15,5676.58,No
ORD02316,Jimmy Harrison,Male,53,Mobile,Kolkata,Home Decor,Morning,Debit Card,2023-11-10,Friday,15832.88,7735.13,No
ORD02317,Jared Khan,Male,36,Tablet,Pune,Home Decor,Morning,Credit Card,2024-05-06,Monday,1686.23,540.82,Yes
ORD02318,Denise Shelton,Male,34,Laptop,Hyderabad,Electronics,Morning,Credit Card,2023-11-28,Tuesday,2991.84,475.81,Yes
ORD02319,Ashley Villegas,Female,23,Mobile,Delhi,Accessories,Afternoon,Debit Card,2023-12-10,Sunday,19680.38,2110.1,No
ORD02320,Jamie Walsh,Male,40,Mobile,Mumbai,Electronics,Evening,Cash on Delivery,2024-06-12,Wednesday,14448.94,797.4,No
ORD02321,Kevin Lopez,Female,38,Mobile,Pune,Accessories,Evening,UPI,2025-03-19,Wednesday,7945.8,561.78,No
ORD02322,Richard Nicholson,Male,27,Laptop,Hyderabad,Clothing,Evening,Net Banking,2023-08-22,Tuesday,16591.74,1017.39,Yes
ORD02323,Jacob Nelson,Female,33,Mobile,Bangalore,Home Decor,Afternoon,UPI,2024-07-11,Thursday,10090.45,1180.64,Yes
ORD02324,Judith Bryan,Female,53,Laptop,Delhi,Home Decor,Night,Cash on Delivery,2024-02-10,Saturday,3797.0,1796.32,Yes
ORD02325,Valerie Watts,Male,47,Tablet,Mumbai,Home Decor,Night,Credit Card,2023-08-08,Tuesday,10433.06,4499.64,No
ORD02326,Nicholas Smith,Female,43,Mobile,Pune,Clothing,Evening,Credit Card,2024-10-26,Saturday,19149.66,6312.31,No
ORD02327,Stephanie Bowman,Female,52,Laptop,Chennai,Footwear,Evening,Net Banking,2024-06-27,Thursday,9608.09,828.54,Yes
ORD02328,Lori Mcmillan,Male,58,Mobile,Bangalore,Electronics,Morning,Net Banking,2025-05-30,Friday,19511.86,1931.36,No
ORD02329,Tyler Peters,Female,37,Mobile,Mumbai,Clothing,Evening,UPI,2024-03-11,Monday,16328.05,3076.53,No
ORD02330,Justin Wright,Female,42,Tablet,Mumbai,Electronics,Afternoon,Credit Card,2024-06-08,Saturday,7057.43,2376.51,No
ORD02331,Laura Simpson,Female,28,Laptop,Bangalore,Books,Afternoon,Credit Card,2023-08-18,Friday,19412.98,6735.65,No
ORD02332,Alison Bautista,Female,59,Mobile,Pune,Electronics,Morning,Cash on Delivery,2025-06-04,Wednesday,10114.62,1395.86,Yes
ORD02333,Michelle Harrell,Male,47,Mobile,Delhi,Accessories,Night,Debit Card,2025-03-30,Sunday,6481.1,1307.97,No
ORD02334,Michael Jordan,Male,22,Tablet,Chennai,Footwear,Night,Cash on Delivery,2024-12-09,Monday,952.38,221.26,No
ORD02335,April Garrett,Male,40,Mobile,Pune,Electronics,Morning,Debit Card,2024-09-16,Monday,2276.61,948.96,No
ORD02336,Judith Banks,Female,30,Tablet,Kolkata,Footwear,Morning,Debit Card,2025-01-07,Tuesday,5319.12,336.11,No
ORD02337,Paul Kennedy,Male,37,Tablet,Kolkata,Books,Night,Credit Card,2024-07-20,Saturday,16564.01,2615.01,Yes
ORD02338,James Davidson,Male,59,Tablet,Hyderabad,Electronics,Morning,Debit Card,2024-01-08,Monday,3681.54,1839.95,Yes
ORD02339,Jeanette Garrison,Male,56,Laptop,Chennai,Books,Morning,Credit Card,2024-02-22,Thursday,2244.58,391.03,Yes
ORD02340,Thomas Martin,Male,37,Laptop,Pune,Electronics,Afternoon,Credit Card,2024-03-31,Sunday,15129.14,4135.88,Yes
ORD02341,Michael Robertson,Female,59,Tablet,Hyderabad,Electronics,Morning,Net Banking,2025-05-31,Saturday,17740.07,2129.07,No
ORD02342,Stephanie Young,Male,50,Laptop,Delhi,Books,Evening,Net Banking,2024-02-29,Thursday,16518.77,3268.99,No
ORD02343,Jessica Wright,Male,58,Mobile,Delhi,Clothing,Night,UPI,2024-04-13,Saturday,4857.41,1401.6,Yes
ORD02344,Jacob Reeves,Male,48,Mobile,Chennai,Books,Night,Cash on Delivery,2024-12-09,Monday,15021.21,3939.36,No
ORD02345,Ronald Hoover,Male,32,Laptop,Delhi,Home Decor,Morning,Net Banking,2024-06-14,Friday,1036.06,373.62,Yes
ORD02346,Mr. John Cunningham MD,Female,27,Mobile,Mumbai,Accessories,Night,UPI,2023-09-20,Wednesday,9881.87,3939.92,Yes
ORD02347,Alan Miller,Female,39,Mobile,Delhi,Home Decor,Night,Cash on Delivery,2023-09-06,Wednesday,17334.18,7884.48,Yes
ORD02348,Lisa Conner,Male,36,Tablet,Delhi,Accessories,Evening,UPI,2025-02-16,Sunday,9577.68,4660.75,Yes
ORD02349,Linda Harding,Male,28,Tablet,Bangalore,Accessories,Evening,Debit Card,2025-06-16,Monday,16068.85,1779.29,No
ORD02350,Marcus Farrell,Male,28,Mobile,Hyderabad,Books,Morning,Net Banking,2025-03-06,Thursday,12248.06,4820.08,No
ORD02351,Troy Martinez,Female,34,Laptop,Kolkata,Home Decor,Morning,Net Banking,2023-11-03,Friday,16116.52,5753.73,No
