Order ID,Customer Name,Gender,Age,Device used,City,Product Category,Purchase time,Payment mode,Order Date,Order Day,Amount spent by per user,Discount,Return item,Total Amount
ORD02058,Megan Wong,Female,30,Tablet,Bangalore,Books,Afternoon,Debit Card,2024-07-07,Sunday,11567.28,2367.89,No,9199.390000000001
ORD02059,Elizabeth Lara,Female,28,Laptop,Mumbai,Clothing,Afternoon,Net Banking,2023-08-08,Tuesday,3126.45,1397.3,Yes,1729.1499999999999
ORD02060,Aimee Cobb,Male,36,Mobile,Bangalore,Clothing,Night,Debit Card,2024-03-27,Wednesday,18432.89,7050.21,No,11382.68
ORD02061,Michelle Ortiz,Female,27,Mobile,Kolkata,Books,Morning,Cash on Delivery,2024-09-05,Thursday,14831.57,7076.36,Yes,7755.21
ORD02062,James Mitchell,Female,27,Tablet,Mumbai,Accessories,Evening,Credit Card,2024-07-25,Thursday,13331.29,4091.4,No,9239.890000000001
ORD02063,Joseph Carter,Female,32,Mobile,Chennai,Footwear,Afternoon,Debit Card,2023-09-13,Wednesday,14543.23,7025.58,No,7517.65
ORD02064,Mark Hudson,Female,29,Laptop,Kolkata,Electronics,Evening,Cash on Delivery,2025-04-21,Monday,5099.08,818.33,Yes,4280.75
ORD02065,Laurie Lozano,Male,33,Mobile,Delhi,Accessories,Evening,Cash on Delivery,2024-09-23,Monday,10240.41,641.0,No,9599.41
ORD02066,Angela Ross,Female,47,Tablet,Hyderabad,Accessories,Evening,Net Banking,2024-12-20,Friday,6951.09,1766.2,No,5184.89
ORD02067,Eric Torres,Female,30,Laptop,Mumbai,Home Decor,Evening,Cash on Delivery,2024-03-25,Monday,9707.67,4230.22,No,5477.45
ORD02068,Walter Lopez,Female,56,Tablet,Hyderabad,Electronics,Night,Debit Card,2024-11-05,Tuesday,18165.92,1942.17,Yes,16223.749999999998
ORD02069,Jasmin Tucker,Female,36,Laptop,Delhi,Books,Morning,Cash on Delivery,2024-12-12,Thursday,6974.79,2981.36,No,3993.43
ORD02070,Steven Thomas,Male,39,Mobile,Pune,Home Decor,Afternoon,UPI,2023-09-27,Wednesday,15837.28,3437.44,No,12399.84
ORD02071,Suzanne Bailey,Female,37,Laptop,Mumbai,Electronics,Afternoon,Credit Card,2025-01-14,Tuesday,9337.41,4588.19,Yes,4749.22
ORD02072,Shawn Smith,Male,41,Tablet,Chennai,Electronics,Evening,Debit Card,2024-07-02,Tuesday,8003.72,3761.0,No,4242.72
ORD02073,Wesley Armstrong,Male,60,Laptop,Kolkata,Books,Afternoon,Debit Card,2023-09-05,Tuesday,15956.45,1928.11,No,14028.34
ORD02074,David Brown,Male,37,Laptop,Bangalore,Clothing,Morning,Net Banking,2023-11-30,Thursday,11548.14,1720.73,No,9827.41
ORD02075,Melissa Cross,Male,24,Tablet,Delhi,Electronics,Morning,Net Banking,2025-03-03,Monday,18832.86,7907.51,Yes,10925.35
ORD02076,Laura Ford,Male,25,Mobile,Bangalore,Accessories,Night,Credit Card,2023-08-24,Thursday,18364.93,5521.26,No,12843.67
ORD02077,Brian Olsen,Male,31,Laptop,Pune,Accessories,Evening,Debit Card,2024-10-09,Wednesday,8942.44,4092.33,No,4850.110000000001
ORD02078,Diane Roman,Female,35,Tablet,Kolkata,Accessories,Night,Credit Card,2024-03-29,Friday,2692.36,369.66,Yes,2322.7000000000003
ORD02079,Jessica Fisher,Male,51,Laptop,Pune,Footwear,Afternoon,Debit Card,2024-02-29,Thursday,18146.28,4686.45,Yes,13459.829999999998
ORD02080,Carmen Hale,Female,43,Tablet,Bangalore,Home Decor,Afternoon,Debit Card,2025-04-04,Friday,9626.6,964.24,Yes,8662.36
ORD02081,Denise Kim,Male,58,Tablet,Bangalore,Clothing,Night,Cash on Delivery,2024-06-12,Wednesday,1726.2,806.84,No,919.36
ORD02082,Bill Reyes,Female,59,Tablet,Kolkata,Electronics,Morning,Credit Card,2025-05-10,Saturday,18455.11,4940.99,Yes,13514.12
ORD02083,Susan Wright,Male,22,Laptop,Mumbai,Footwear,Night,Debit Card,2024-09-21,Saturday,2838.34,175.73,No,2662.61
ORD02084,Juan Lopez,Male,54,Tablet,Pune,Electronics,Afternoon,Net Banking,2025-01-27,Monday,10817.19,3595.59,Yes,7221.6
ORD02085,Lisa Peters,Female,28,Mobile,Mumbai,Electronics,Afternoon,Net Banking,2023-12-14,Thursday,12637.47,2628.33,Yes,10009.14
ORD02086,Kristie Robbins,Female,29,Tablet,Delhi,Books,Afternoon,Cash on Delivery,2024-08-24,Saturday,14661.96,6380.52,Yes,8281.439999999999
ORD02087,Matthew Campos,Female,26,Tablet,Bangalore,Books,Evening,Debit Card,2024-02-25,Sunday,18236.12,2129.27,Yes,16106.849999999999
ORD02088,David Mcdowell,Female,32,Tablet,Chennai,Clothing,Afternoon,Credit Card,2023-08-26,Saturday,6102.92,2647.38,Yes,3455.54
ORD02089,John Fitzpatrick,Female,32,Mobile,Mumbai,Home Decor,Night,Credit Card,2025-03-10,Monday,10391.88,5064.97,No,5326.909999999999
ORD02090,Gregory Kerr,Female,23,Mobile,Chennai,Home Decor,Morning,Cash on Delivery,2024-02-29,Thursday,4155.03,1342.95,Yes,2812.08
ORD02091,Yvonne Howard,Male,30,Laptop,Delhi,Electronics,Morning,Net Banking,2025-05-22,Thursday,2931.29,669.48,No,2261.81
ORD02092,Megan Mccoy,Male,53,Tablet,Chennai,Accessories,Afternoon,Credit Card,2023-11-13,Monday,19291.32,5244.3,No,14047.02
ORD02093,Melissa Love,Female,52,Laptop,Pune,Home Decor,Night,Debit Card,2025-05-12,Monday,6824.08,2655.85,Yes,4168.23
ORD02094,Adrienne Clark,Male,31,Mobile,Kolkata,Clothing,Afternoon,Debit Card,2023-12-13,Wednesday,18433.03,5138.41,Yes,13294.619999999999
ORD02095,Christopher Castaneda,Female,34,Mobile,Bangalore,Books,Afternoon,Debit Card,2023-12-17,Sunday,3983.45,1917.07,No,2066.38
ORD02096,Ryan Finley,Male,42,Mobile,Pune,Books,Evening,Debit Card,2024-05-07,Tuesday,7746.02,559.18,No,7186.84
ORD02097,Lisa Hardin,Male,58,Tablet,Hyderabad,Clothing,Morning,Credit Card,2024-04-08,Monday,10865.67,1871.07,No,8994.6
ORD02098,Angel Stephens,Female,24,Mobile,Delhi,Home Decor,Evening,Debit Card,2023-11-10,Friday,17207.05,8214.65,Yes,8992.4
ORD02099,Joanna Ramirez,Female,27,Mobile,Kolkata,Electronics,Afternoon,Net Banking,2023-12-08,Friday,3903.04,1356.28,No,2546.76
ORD02100,Amy Sparks,Female,32,Tablet,Pune,Accessories,Night,UPI,2024-02-17,Saturday,8029.27,1535.39,No,6493.88
ORD02101,Helen Bolton,Female,20,Laptop,Bangalore,Footwear,Morning,Debit Card,2024-08-06,Tuesday,18767.28,6509.61,No,12257.669999999998
ORD02102,Samantha Morgan,Male,45,Tablet,Bangalore,Electronics,Morning,Cash on Delivery,2025-01-01,Wednesday,15445.33,5451.49,No,9993.84
ORD02103,Henry Jones,Female,35,Mobile,Chennai,Accessories,Morning,Cash on Delivery,2024-04-30,Tuesday,14557.48,4608.77,Yes,9948.71
ORD02104,Melissa Williams,Female,46,Tablet,Hyderabad,Footwear,Afternoon,Credit Card,2024-09-14,Saturday,9804.63,492.56,Yes,9312.07
ORD02105,Katelyn Johnson,Male,34,Mobile,Hyderabad,Clothing,Morning,Credit Card,2023-10-10,Tuesday,12643.61,4341.98,Yes,8301.630000000001
ORD02106,Erik Mitchell,Male,60,Mobile,Mumbai,Footwear,Morning,Debit Card,2023-11-29,Wednesday,11645.69,4522.65,No,7123.040000000001
ORD02107,Mr. James Lawrence MD,Female,47,Tablet,Chennai,Accessories,Night,Net Banking,2024-11-14,Thursday,1208.55,579.74,No,628.81
ORD02108,Lindsay Martinez,Male,22,Mobile,Hyderabad,Home Decor,Night,Debit Card,2024-08-18,Sunday,2058.11,660.39,Yes,1397.7200000000003
ORD02109,Madison Velez,Male,46,Tablet,Hyderabad,Accessories,Morning,Net Banking,2024-08-15,Thursday,19203.3,6969.91,No,12233.39
ORD02110,Curtis Thompson,Female,40,Mobile,Pune,Accessories,Afternoon,Cash on Delivery,2023-09-27,Wednesday,18052.13,6575.08,No,11477.050000000001
ORD02111,Dwayne Montgomery,Male,25,Tablet,Delhi,Accessories,Night,UPI,2024-12-05,Thursday,6520.95,416.65,No,6104.3
ORD02112,Jason Hampton,Male,32,Mobile,Mumbai,Electronics,Afternoon,Credit Card,2024-10-29,Tuesday,11928.82,2485.82,Yes,9443.0
ORD02113,Sheryl Harrison,Female,49,Laptop,Bangalore,Footwear,Night,UPI,2024-11-14,Thursday,9858.79,3647.11,Yes,6211.68
ORD02114,Joshua Cooper,Male,44,Tablet,Hyderabad,Home Decor,Evening,UPI,2024-11-18,Monday,11122.73,4372.7,No,6750.03
ORD02115,Ashley Cox,Female,37,Tablet,Hyderabad,Books,Night,UPI,2024-08-07,Wednesday,17753.86,1598.95,Yes,16154.91
ORD02116,Tyler Contreras,Female,40,Laptop,Kolkata,Electronics,Evening,UPI,2024-04-09,Tuesday,1144.01,266.57,No,877.44
ORD02117,Samantha Avery,Female,32,Laptop,Mumbai,Electronics,Night,UPI,2024-09-28,Saturday,11518.4,3771.2,No,7747.2
ORD02118,Michelle Park,Female,23,Mobile,Kolkata,Books,Evening,Debit Card,2024-08-22,Thursday,11601.54,2564.76,No,9036.78
ORD02119,Carolyn Baker,Male,21,Tablet,Bangalore,Books,Night,Credit Card,2024-03-08,Friday,3995.3,828.6,Yes,3166.7000000000003
ORD02120,Michelle Wong,Male,47,Laptop,Kolkata,Clothing,Night,UPI,2023-09-11,Monday,5078.03,432.97,No,4645.0599999999995
ORD02121,Mitchell Kennedy,Female,51,Tablet,Pune,Books,Evening,Cash on Delivery,2024-04-01,Monday,8172.68,3801.7,No,4370.9800000000005
ORD02122,Kristen Jones,Female,33,Laptop,Bangalore,Footwear,Evening,Debit Card,2025-05-24,Saturday,6494.14,1076.92,Yes,5417.22
ORD02123,Nicole Smith,Female,57,Mobile,Hyderabad,Books,Afternoon,Cash on Delivery,2024-12-10,Tuesday,5227.93,1921.57,No,3306.3600000000006
ORD02124,Tanya Willis,Female,55,Laptop,Bangalore,Clothing,Evening,Net Banking,2023-08-31,Thursday,5643.99,1617.69,Yes,4026.2999999999997
ORD02125,Caitlin Gonzalez,Male,32,Mobile,Chennai,Footwear,Night,Debit Card,2023-09-20,Wednesday,12306.06,3256.95,Yes,9049.11
ORD02126,Rebecca Walters,Female,24,Mobile,Mumbai,Electronics,Morning,Cash on Delivery,2024-09-07,Saturday,9188.09,712.46,Yes,8475.630000000001
ORD02127,Steven Sloan,Male,48,Mobile,Hyderabad,Footwear,Evening,Cash on Delivery,2024-11-16,Saturday,7281.08,1304.62,No,5976.46
ORD02128,Elizabeth Rios,Female,39,Laptop,Pune,Books,Afternoon,Debit Card,2023-09-01,Friday,1227.2,66.97,No,1160.23
ORD02129,Devon Wade,Female,54,Laptop,Pune,Footwear,Night,Credit Card,2025-02-11,Tuesday,3393.44,1102.6,Yes,2290.84
ORD02130,Melissa King,Male,27,Tablet,Pune,Footwear,Morning,Debit Card,2023-07-18,Tuesday,15686.31,2224.6,No,13461.71
ORD02131,Maria Perkins,Female,43,Laptop,Chennai,Accessories,Night,Debit Card,2024-03-10,Sunday,6949.96,1402.65,No,5547.3099999999995
ORD02132,Autumn Edwards,Male,53,Laptop,Pune,Electronics,Afternoon,Credit Card,2023-07-17,Monday,5591.28,1186.6,No,4404.68
ORD02133,Daniel Baker,Male,34,Tablet,Bangalore,Home Decor,Night,Debit Card,2023-12-26,Tuesday,2150.52,323.16,No,1827.36
ORD02134,Sheila Walls,Male,31,Laptop,Mumbai,Clothing,Night,Debit Card,2024-07-01,Monday,18689.37,7165.28,Yes,11524.09
ORD02135,Nicole Ayala,Male,30,Laptop,Hyderabad,Footwear,Afternoon,UPI,2023-11-04,Saturday,8428.26,2909.52,Yes,5518.74
ORD02136,Marcus Guerrero,Female,32,Tablet,Hyderabad,Accessories,Night,Cash on Delivery,2025-05-12,Monday,14958.3,5290.13,No,9668.169999999998
ORD02137,Mary Garcia,Male,20,Tablet,Pune,Accessories,Evening,Debit Card,2024-09-06,Friday,11597.08,2044.11,Yes,9552.97
ORD02138,Nicole Young,Male,59,Mobile,Kolkata,Accessories,Night,Net Banking,2023-12-04,Monday,17840.74,1409.15,No,16431.59
ORD02139,Kathleen Carney,Male,20,Laptop,Mumbai,Footwear,Morning,Debit Card,2024-01-14,Sunday,4953.43,2017.4,No,2936.03
ORD02140,Allison Richard,Male,28,Mobile,Pune,Books,Evening,Net Banking,2025-05-03,Saturday,8121.45,1068.2,No,7053.25
ORD02141,Carlos Barrett,Male,30,Mobile,Mumbai,Books,Afternoon,Cash on Delivery,2024-11-28,Thursday,15967.55,865.34,Yes,15102.21
ORD02142,Kenneth Bowen,Male,39,Laptop,Chennai,Electronics,Afternoon,Debit Card,2024-05-15,Wednesday,17617.39,2702.06,Yes,14915.33
ORD02143,Lauren Flores,Male,34,Laptop,Hyderabad,Home Decor,Morning,Credit Card,2025-02-27,Thursday,13571.39,3291.05,No,10280.34
ORD02144,Anita Novak,Female,18,Laptop,Pune,Home Decor,Afternoon,Net Banking,2025-01-26,Sunday,12388.61,2555.99,No,9832.62
ORD02145,Brandon Jones,Male,21,Mobile,Bangalore,Accessories,Evening,Debit Card,2025-05-28,Wednesday,1592.98,754.6,Yes,838.38
ORD02146,Angela Hayes,Male,55,Tablet,Pune,Footwear,Night,Debit Card,2024-10-20,Sunday,5082.26,749.9,Yes,4332.360000000001
ORD02147,Ralph Flores,Male,26,Tablet,Bangalore,Home Decor,Morning,Cash on Delivery,2024-06-02,Sunday,16285.24,6656.16,Yes,9629.08
ORD02148,Eduardo Powell,Male,47,Tablet,Mumbai,Clothing,Afternoon,UPI,2024-06-18,Tuesday,1516.32,330.53,No,1185.79
ORD02149,Johnny Williamson,Female,34,Tablet,Chennai,Home Decor,Morning,Net Banking,2024-04-07,Sunday,13022.77,4700.47,No,8322.3
ORD02150,Jeffrey Riley,Female,44,Mobile,Chennai,Books,Afternoon,UPI,2025-01-08,Wednesday,1475.91,312.73,Yes,1163.18
ORD02151,Patrick Harris,Female,27,Tablet,Hyderabad,Accessories,Afternoon,UPI,2024-07-18,Thursday,10362.89,4860.3,Yes,5502.589999999999
ORD02152,Kimberly Spencer,Male,38,Tablet,Delhi,Books,Evening,Net Banking,2024-11-03,Sunday,8186.96,2375.85,No,5811.110000000001
ORD02153,Sharon Lewis,Male,33,Laptop,Mumbai,Accessories,Afternoon,Net Banking,2025-03-13,Thursday,11681.37,5527.86,Yes,6153.510000000001
ORD02154,James Green,Male,26,Mobile,Delhi,Electronics,Morning,Cash on Delivery,2023-12-27,Wednesday,9428.85,2650.27,Yes,6778.58
ORD02155,Linda Vargas,Female,53,Laptop,Pune,Accessories,Morning,Credit Card,2024-09-13,Friday,9361.08,676.5,No,8684.58
ORD02156,Jordan Pearson,Female,20,Tablet,Mumbai,Books,Afternoon,UPI,2025-02-10,Monday,2519.6,1227.63,No,1291.9699999999998
ORD02157,Linda Marshall,Female,29,Tablet,Bangalore,Accessories,Morning,Net Banking,2023-11-06,Monday,2489.46,321.08,No,2168.38
ORD02158,James Jones,Female,34,Mobile,Mumbai,Books,Night,Debit Card,2025-01-02,Thursday,3689.22,783.3,No,2905.92
ORD02159,Christopher Smith,Male,27,Mobile,Hyderabad,Clothing,Night,UPI,2024-01-22,Monday,13859.43,2318.72,No,11540.710000000001
ORD02160,Nancy Miller,Male,30,Tablet,Kolkata,Electronics,Afternoon,Debit Card,2025-06-03,Tuesday,19535.16,3565.02,No,15970.14
ORD02161,Michael Rios,Male,37,Tablet,Pune,Books,Night,Cash on Delivery,2025-02-27,Thursday,12184.8,5667.17,Yes,6517.629999999999
ORD02162,Alex Lyons,Female,47,Mobile,Pune,Clothing,Morning,UPI,2025-05-07,Wednesday,12470.07,2741.99,No,9728.08
ORD02163,Bryce Moody,Male,57,Laptop,Mumbai,Accessories,Night,Net Banking,2024-02-26,Monday,5518.88,2019.34,Yes,3499.54
ORD02164,Maria Duncan,Female,45,Tablet,Kolkata,Clothing,Afternoon,Cash on Delivery,2024-05-05,Sunday,14951.08,3533.71,No,11417.369999999999
ORD02165,Anthony Glass,Male,46,Laptop,Hyderabad,Footwear,Afternoon,Debit Card,2024-12-28,Saturday,18284.95,5581.62,Yes,12703.330000000002
ORD02166,Dylan Carroll,Female,23,Laptop,Bangalore,Books,Morning,Debit Card,2024-11-18,Monday,16285.66,1795.0,No,14490.66
ORD02167,Stephen Newton,Male,27,Tablet,Bangalore,Electronics,Morning,UPI,2023-10-26,Thursday,18519.18,8885.0,No,9634.18
ORD02168,Duane Strong,Male,20,Mobile,Chennai,Footwear,Evening,Cash on Delivery,2023-08-06,Sunday,8343.35,2053.73,No,6289.620000000001
ORD02169,Kevin West,Male,59,Laptop,Mumbai,Books,Evening,Debit Card,2023-09-05,Tuesday,1333.54,292.9,No,1040.6399999999999
ORD02170,Krystal Carpenter,Female,57,Tablet,Delhi,Accessories,Evening,Credit Card,2025-03-04,Tuesday,4293.37,1613.16,Yes,2680.21
ORD02171,Craig Hodge,Male,20,Laptop,Chennai,Books,Afternoon,Debit Card,2024-04-28,Sunday,1752.53,594.22,Yes,1158.31
ORD02172,Frank Stuart,Male,24,Mobile,Pune,Electronics,Evening,UPI,2024-02-25,Sunday,10471.56,4819.68,Yes,5651.879999999999
ORD02173,Jennifer Roberts,Female,52,Mobile,Pune,Home Decor,Night,Cash on Delivery,2025-04-20,Sunday,10240.32,2362.02,Yes,7878.299999999999
ORD02174,Jennifer Morales,Male,55,Mobile,Chennai,Footwear,Evening,Cash on Delivery,2025-07-10,Thursday,10976.06,2472.45,No,8503.61
ORD02175,Susan Preston,Male,18,Mobile,Pune,Home Decor,Afternoon,Cash on Delivery,2024-07-13,Saturday,18597.34,8592.06,No,10005.28
ORD02176,Craig Clark,Female,58,Tablet,Hyderabad,Clothing,Evening,Cash on Delivery,2024-04-09,Tuesday,6882.2,2625.81,No,4256.389999999999
ORD02177,Vicki Marquez,Female,36,Laptop,Kolkata,Footwear,Morning,Cash on Delivery,2024-10-28,Monday,8989.22,972.5,No,8016.719999999999
ORD02178,Mary Rivera,Male,25,Tablet,Mumbai,Accessories,Night,Debit Card,2024-01-24,Wednesday,3991.39,546.77,Yes,3444.62
ORD02179,Jenna Baker DDS,Female,22,Mobile,Bangalore,Clothing,Evening,Cash on Delivery,2025-03-05,Wednesday,4730.68,2306.97,No,2423.7100000000005
ORD02180,Paul Lucero,Female,50,Tablet,Pune,Accessories,Morning,Credit Card,2023-09-14,Thursday,9685.66,3164.78,Yes,6520.879999999999
ORD02181,Ryan Chapman,Female,55,Tablet,Chennai,Books,Evening,Cash on Delivery,2025-05-05,Monday,13967.77,1305.16,Yes,12662.61
ORD02182,Tracey Adams,Male,25,Tablet,Chennai,Electronics,Morning,Debit Card,2024-11-08,Friday,17566.08,4216.07,Yes,13350.010000000002
ORD02183,Justin Mooney,Male,18,Mobile,Delhi,Footwear,Afternoon,Debit Card,2025-03-24,Monday,11015.21,1509.37,No,9505.84
ORD02184,Laura Nelson,Male,24,Mobile,Bangalore,Accessories,Morning,UPI,2024-08-10,Saturday,16287.46,2794.42,Yes,13493.039999999999
ORD02185,Tanya Bonilla,Male,40,Tablet,Kolkata,Clothing,Night,Cash on Delivery,2025-03-21,Friday,3832.86,1534.14,Yes,2298.7200000000003
ORD02186,Thomas Lopez,Male,46,Laptop,Chennai,Accessories,Night,Debit Card,2024-02-18,Sunday,16541.38,6456.58,Yes,10084.800000000001
ORD02187,Dakota Drake,Male,29,Tablet,Mumbai,Books,Night,Debit Card,2023-11-10,Friday,4682.56,1253.26,Yes,3429.3
ORD02188,Mr. Michael Boyd,Female,58,Mobile,Kolkata,Books,Night,Debit Card,2024-05-23,Thursday,8254.16,801.81,No,7452.35
ORD02189,Oscar Rodriguez,Female,24,Mobile,Delhi,Clothing,Afternoon,Cash on Delivery,2025-07-07,Monday,15926.49,2237.77,Yes,13688.72
ORD02190,Ralph Goodman,Male,24,Tablet,Chennai,Books,Afternoon,UPI,2024-08-11,Sunday,18005.37,4636.18,Yes,13369.189999999999
ORD02191,Mr. Eric Moore,Female,38,Tablet,Pune,Accessories,Morning,Net Banking,2024-03-31,Sunday,19077.02,5094.05,No,13982.970000000001
ORD02192,Joshua Smith,Male,59,Mobile,Hyderabad,Accessories,Evening,Cash on Delivery,2024-02-20,Tuesday,3757.44,1261.23,Yes,2496.21
ORD02193,Antonio Singh,Female,33,Mobile,Chennai,Clothing,Night,Cash on Delivery,2025-06-19,Thursday,9169.6,2149.25,No,7020.35
ORD02194,Jamie Hernandez,Male,40,Tablet,Hyderabad,Books,Afternoon,Cash on Delivery,2024-01-28,Sunday,14009.19,2906.55,No,11102.64
ORD02195,John Stevens,Male,19,Tablet,Pune,Accessories,Afternoon,Net Banking,2025-03-15,Saturday,7848.97,2850.5,No,4998.47
ORD02196,Seth Banks,Female,28,Tablet,Pune,Footwear,Morning,Debit Card,2023-10-16,Monday,6811.62,966.32,Yes,5845.3
ORD02197,Adrienne Williams,Female,38,Mobile,Chennai,Footwear,Night,Credit Card,2024-09-23,Monday,15397.93,5884.76,Yes,9513.17
ORD02198,Heather Johnson,Male,46,Laptop,Kolkata,Home Decor,Afternoon,Cash on Delivery,2023-10-15,Sunday,8534.11,2693.53,No,5840.58
ORD02199,Matthew Kemp,Male,46,Tablet,Chennai,Home Decor,Night,Credit Card,2024-05-08,Wednesday,11467.5,3428.33,No,8039.17
ORD02200,Nicholas Vazquez,Female,49,Laptop,Chennai,Footwear,Evening,Net Banking,2025-01-31,Friday,5878.09,2816.33,Yes,3061.76
ORD02201,Sandra Perry,Female,25,Laptop,Hyderabad,Clothing,Evening,Net Banking,2024-03-27,Wednesday,10620.26,3541.44,Yes,7078.82
ORD02202,Todd Cooper,Female,55,Tablet,Pune,Books,Morning,Net Banking,2024-08-24,Saturday,6212.86,1944.17,Yes,4268.69
ORD02203,Carolyn Smith,Female,36,Laptop,Delhi,Books,Afternoon,Cash on Delivery,2025-01-28,Tuesday,16220.97,7204.17,No,9016.8
ORD02204,Samuel Campbell,Male,25,Mobile,Mumbai,Home Decor,Afternoon,Net Banking,2023-09-18,Monday,1262.15,290.42,Yes,971.73
ORD02205,Sarah Golden,Male,52,Mobile,Bangalore,Books,Evening,UPI,2025-06-14,Saturday,10641.63,4220.23,Yes,6421.4
ORD02206,Linda Alvarez,Male,60,Mobile,Bangalore,Home Decor,Evening,Cash on Delivery,2024-10-25,Friday,11245.77,3694.06,No,7551.710000000001
ORD02207,Bryan Gilbert,Female,24,Tablet,Bangalore,Home Decor,Afternoon,Credit Card,2024-12-13,Friday,3412.86,1645.2,No,1767.66
ORD02208,Lisa Lopez,Male,21,Mobile,Mumbai,Electronics,Evening,Net Banking,2023-12-20,Wednesday,15315.56,3545.3,No,11770.259999999998
ORD02209,Maria Perkins,Male,19,Laptop,Hyderabad,Footwear,Morning,Cash on Delivery,2024-08-20,Tuesday,5590.66,1701.8,No,3888.8599999999997
ORD02210,Caitlin Miller DVM,Female,45,Laptop,Chennai,Electronics,Night,Credit Card,2024-09-11,Wednesday,13245.74,3826.28,Yes,9419.46
ORD02211,Thomas Hartman,Female,59,Mobile,Delhi,Electronics,Afternoon,Net Banking,2025-07-08,Tuesday,7761.04,2790.63,Yes,4970.41
ORD02212,Garrett Mcgee,Male,35,Laptop,Bangalore,Footwear,Afternoon,Cash on Delivery,2023-12-01,Friday,12108.47,841.17,No,11267.3
ORD02213,Chad Mckinney,Female,60,Laptop,Hyderabad,Books,Night,UPI,2023-08-13,Sunday,3714.28,1756.85,No,1957.4300000000003
ORD02214,Jessica Shaffer,Male,26,Mobile,Bangalore,Footwear,Night,Net Banking,2025-06-23,Monday,3170.08,1488.66,Yes,1681.4199999999998
ORD02215,Anthony Jensen,Male,29,Mobile,Chennai,Electronics,Evening,Debit Card,2023-09-04,Monday,4701.37,1578.91,No,3122.46
ORD02216,Brent Gibbs,Female,19,Laptop,Hyderabad,Footwear,Night,Net Banking,2025-04-21,Monday,6419.69,1154.63,No,5265.0599999999995
ORD02217,Diana Torres,Female,56,Mobile,Chennai,Home Decor,Evening,Debit Card,2023-08-13,Sunday,2379.58,1001.42,Yes,1378.1599999999999
ORD02218,Amanda Boyer,Male,38,Mobile,Hyderabad,Electronics,Afternoon,UPI,2025-06-25,Wednesday,6993.83,1443.98,Yes,5549.85
ORD02219,Andrew Travis,Male,56,Mobile,Delhi,Accessories,Afternoon,Net Banking,2024-08-06,Tuesday,2990.65,398.28,Yes,2592.37
ORD02220,Summer Wright,Male,48,Mobile,Pune,Accessories,Afternoon,Net Banking,2025-06-21,Saturday,10145.74,2450.39,No,7695.35
ORD02221,Katherine Evans,Male,57,Laptop,Chennai,Footwear,Evening,Cash on Delivery,2024-03-31,Sunday,6832.12,897.91,No,5934.21
ORD02222,Brittany Erickson,Male,40,Mobile,Kolkata,Footwear,Morning,Net Banking,2025-03-05,Wednesday,2755.3,760.63,No,1994.67
ORD02223,David Medina,Female,57,Mobile,Hyderabad,Electronics,Morning,UPI,2024-01-17,Wednesday,18366.62,5291.27,Yes,13075.349999999999
ORD02224,Thomas Castro,Female,37,Tablet,Delhi,Footwear,Night,Net Banking,2025-06-24,Tuesday,6491.5,1702.25,No,4789.25
ORD02225,Connie Ross,Male,40,Mobile,Bangalore,Home Decor,Evening,Credit Card,2024-10-19,Saturday,16748.7,7199.38,Yes,9549.32
ORD02226,Mr. Jeremy Tran,Female,55,Laptop,Kolkata,Books,Night,Debit Card,2025-05-06,Tuesday,5569.17,2402.16,Yes,3167.01
ORD02227,Kristin Moore,Male,39,Mobile,Hyderabad,Books,Morning,Debit Card,2024-07-31,Wednesday,4307.1,1242.31,No,3064.7900000000004
ORD02228,Ronald Davis,Male,22,Tablet,Mumbai,Clothing,Afternoon,Net Banking,2023-08-09,Wednesday,18758.61,5268.19,Yes,13490.420000000002
